TimeStep,Iteration,Time,T_Node_0,T_Node_1,T_Node_2,T_Node_3,T_Node_4,T_Node_5,T_Node_6,T_Node_7,T_Node_8,T_Node_9,T_Node_10,T_Node_11,T_Node_12,T_Node_13,T_Node_14,T_Node_15,T_Node_16,T_Node_17,T_Node_18,T_Node_19
4617,0,241.7988857142857,324.4557624408659,323.36889076508226,322.29024305638336,321.22644114593663,320.18406750511645,319.1696227753132,318.189482450671,317.2498530559899,316.35672820241183,315.51584493988867,314.7326408562975,314.0122123969654,313.3592748939084,312.7781248000926,312.27260461951346,311.8460710082171,311.5013664942685,311.2407952262223,311.06610311042186,310.978462638426
4618,0,241.85125714285712,324.45617405343734,323.37012571840023,322.29229651893996,321.22930329086387,320.18772349138965,319.1740527621383,318.1946616470733,317.2557518073286,316.3633121151768,315.5230750456968,314.7404738155059,314.02060074175535,313.3681673100947,312.7874664462727,312.2823374815223,311.8561342862073,311.51169701910885,311.25132790132756,311.076771374606,310.98919894493054
4619,0,241.90362857142856,324.45658536069243,323.37135975366823,322.2943484521796,321.2321633003472,320.19137674499416,319.1784794317968,318.19983695839693,317.2616461261232,316.3698910722054,315.5302997006046,314.74830086032046,314.02898274381755,313.37705299367167,312.7968010114686,312.29206295845574,311.86618992177426,311.52201969303013,311.26185256759607,311.08743152393185,310.9999270833418
4620,0,241.956,324.4569963628484,323.3725928715427,322.2963988571999,321.23502117592534,320.19502726790665,319.18290278669735,318.2050083874737,317.2675360156163,316.37646507713606,315.53751890862765,314.7561219951125,314.03735840785413,313.3859319496439,312.8061285009571,312.3017810558291,311.8762379206362,311.53233452191523,311.27236923103567,311.0980835644916,311.0106470597942
4621,0,242.00837142857142,324.4574070601223,323.37382507267944,322.29844773509797,321.237876919136,320.1986750621023,319.1873228292469,318.2101759371333,317.27342147904847,316.3830341336047,315.54473267377887,314.7639372242502,314.04572773856364,313.3948041830127,312.81544892001114,312.3114917791537,311.8862782885068,311.5426415116426,311.28287789765,311.10872750237286,311.0213588804177
4622,0,242.06074285714286,324.45781745273126,323.37505635773414,322.30049508697,321.24073053151585,320.20232012955523,319.1917395618509,318.21533961020344,317.2793025196578,316.3895982452447,315.55194100006827,314.77174655209865,314.05409074064136,313.4036696987756,312.8247622739,312.32119513393684,311.89631103109576,311.55294066808653,311.29337857343825,311.1193633436588,311.03206255133773
4623,0,242.11311428571426,324.45822754089204,323.37628672736196,322.30254091391146,321.2435820146004,320.20596247223796,319.19615298691303,318.2204994095101,317.2851791406803,316.39615741568696,315.5591438915032,314.77954998301993,314.0624474187792,313.41252850192666,312.83406856788895,312.33089112568194,311.90633615410877,311.5632319971169,311.3038712643951,311.1299910944282,311.04275807867526
4624,0,242.1654857142857,324.4586373248215,323.3775161822175,322.30458521701723,321.2464313699243,320.2096020921218,319.2005631068354,318.22565533787736,317.29105134534984,316.4027116485597,315.5663413520881,314.7873475213729,314.0707977776658,313.42138059745633,312.8433678072396,312.3405797598884,311.9163536632472,311.57351550459936,311.3143559765111,311.14061076075535,311.0534454685467
4625,0,242.21785714285713,324.4590468047361,323.37874472295493,322.3066279973815,321.2492785990212,320.2132389911769,319.2049699240184,318.23080739812707,317.2969191368978,316.40926094748886,315.5735333858246,314.7951391715135,314.0791418219864,313.43022599035146,312.8526599972097,312.35026104205156,311.9263635642084,311.5837911963954,311.3248327157721,311.1512223487101,311.06412472706415
4626,0,242.27022857142856,324.45945598085234,323.37997235022823,322.3086692560976,321.25212370342354,320.21687317137173,319.20937344086104,318.2359555930794,317.3027825185536,316.41580531609765,315.58071999671154,314.8029249377944,314.0874795564231,313.4390646855954,312.8619451430534,312.35993497766276,311.9363658626854,311.59405907836214,311.33530148815987,311.161825864358,311.07479586033514
4627,0,242.3226,324.4598648533864,323.3811990646907,322.31070899425805,321.2549666846629,320.2205046346738,319.2137736597604,318.2410999255525,317.3086414935442,316.42234475800683,315.58790118874504,314.81070482456533,314.0958109856543,313.44789668816793,312.8712232500209,312.36960157220966,311.9463605643673,311.6043191563524,311.3457622996517,311.17242131375986,311.0854588744627
4628,0,242.37497142857143,324.4602734225547,323.38242486699534,322.31274721295483,321.2578075442699,320.224133383049,319.21817058311217,318.2462403983625,317.31449606509454,316.4288792768347,315.59507696591834,314.81847883617297,314.1041361143554,313.4567220030451,312.8804943233586,312.37926083117566,311.956347674939,311.6145714362149,311.3562151562206,311.1830087029724,311.09611377554546
4629,0,242.42734285714283,324.4606816885729,323.38364975779473,322.3147839132793,321.2606462837739,320.22775941846214,319.22256421331025,318.25137701432385,317.3203462364272,316.435408876197,315.60224733222185,314.82624697696093,314.1124549471984,313.4655406351997,312.88975836830934,312.38891276004034,311.9663272000814,311.6248159237939,311.36666006383507,311.1935880380477,311.10676056967753
4630,0,242.47971428571427,324.4610896516571,323.3848737377409,322.31681909632186,321.26348290470344,320.2313827428766,319.22695455274703,318.2565097762489,317.32619201076267,316.44193355970697,315.6094122916432,314.83400925126966,314.1207674888519,313.47435258960076,312.8990153901119,312.3985573642793,311.97629914547105,311.6350526249296,311.37709702845933,311.2041593250335,311.11739926294865
4631,0,242.5320857142857,324.461497312023,323.3860968074856,322.31885276317223,321.26631740858596,320.2350033582543,319.23134160381323,318.2616386869481,317.33203339131904,316.4484533309753,315.61657184816727,314.8417656634366,314.1290737439813,313.4831578712138,312.9082653940016,312.4081946493642,311.98626351678047,311.6452815454577,311.3875260560533,311.2147225699731,311.12802986144396
4632,0,242.58445714285713,324.4619046698862,323.38731896768013,322.3208849149195,321.2691497969479,320.23862126655615,319.235725368898,318.26676374923005,317.3378703813123,316.45496819361017,315.62372600577623,314.8495162177962,314.1373737172485,313.49195648500074,312.9175083852097,312.41782462076253,311.99622031967806,311.65550269120996,311.39794715257244,311.2252777789053,311.1386523712443
4633,0,242.63682857142857,324.4623117254622,323.3885402189752,322.322915552652,321.2719800713147,320.2422364697415,319.2401058503888,318.27188496590134,317.3437029839561,316.4614781512173,315.6308747684492,314.8572609186797,314.1456674133123,313.50074843592006,312.9267443689639,312.42744728393814,312.0061695598282,311.6657160680137,311.40836032396794,311.2358249578646,311.1492667984259
4634,0,242.6892,324.4627184789662,323.38976056202137,322.3249446774573,321.2748082332107,320.2458489697684,319.24448305067136,318.2770023397666,317.3495312024621,316.4679832073998,315.63801814016267,314.8649997704153,314.15395483682806,313.5095337289266,312.93597335048815,312.4370626443507,312.01611124289104,311.67592168169193,311.41876557618673,311.2463641128811,311.1598731490608
4635,0,242.7415714285714,324.4631249306135,323.39097999746855,322.3269722904224,321.2776342841594,320.2494587685938,319.24885697213006,318.28211587362875,317.3553550400395,316.4744833657584,315.6451561248904,314.87273277732834,314.16223599244785,313.51831236897175,312.9451953350025,312.4466707074561,312.02604537452265,311.6861195380636,311.4291629151712,311.25689524998035,311.1704714292164
4636,0,242.79394285714284,324.4635310806191,323.39219852596625,322.3289983926334,321.2804582256831,320.25306586817305,319.25322761714756,318.2872255702884,317.36117449989547,316.4809786298912,315.6522887266033,314.8804599437408,314.1705108848205,313.52708436100323,312.9544103277232,312.4562714787063,312.03597196037504,311.69630964294345,311.43955234685956,311.26741837518364,311.18106164495555
4637,0,242.84631428571427,324.46393692919787,323.3934161481636,322.33102298517576,321.28328005930325,320.25667027046035,319.25759498810476,318.29233143254464,317.3669895852348,316.4874690033939,315.65941594926943,314.8881812739719,314.17877951859134,313.53584970996536,312.963618333863,312.46586496354917,312.0458910060961,311.7064920021417,311.4499338771856,311.2779334945078,311.19164380233696
4638,0,242.8986857142857,324.4643424765646,323.3946328647094,322.33304606913424,321.2860997865401,320.2602719774085,319.2619590873811,318.2974334631945,317.3728002992602,316.4939544898598,315.6665377968542,314.89589677233766,314.18704189840264,313.54460842079874,312.9728193586307,312.4754511674286,312.0558025173296,311.7166666214647,311.46030751207877,311.2884406139652,311.2022179074147
4639,0,242.95105714285714,324.46474772293385,323.3958486762519,322.33506764559286,321.288917408913,320.26387099096905,319.2663199173544,318.30253166503314,317.378606645172,316.50043509287934,315.6736542733201,314.9036064431511,314.1952980288932,313.5533604984406,312.9820134072314,312.4850300957848,312.06570649971525,311.72683350671423,311.4706732574642,311.29893973956393,311.2127839662385
4640,0,243.00342857142857,324.46515266852026,323.3970635834389,322.3370877156349,321.2917329279403,320.26746731309225,319.27067748040076,318.3076260408537,317.38440862616864,316.5069108160407,315.68076538262693,314.911310290722,314.2035479146986,313.56210594782453,312.9912004848665,312.49460175405386,312.0756029588886,311.73699266368806,311.48103111926287,311.3094308773076,311.2233419848535
4641,0,243.05579999999998,324.465557313538,323.39827758691797,322.3391062803429,321.2945463451392,320.271060945727,319.2750317788948,318.3127165934474,317.39020624544605,316.51338166292965,315.68787112873173,314.91900831935743,314.2117915604511,313.5708447738807,313.00038059673363,312.5041661476679,312.0854919004811,311.74714409817966,311.4913811033911,311.31991403319546,311.23389196930066
4642,0,243.1081714285714,324.4659616582014,323.39949068733597,322.34112334079884,321.2973576620261,320.27465189082085,319.2793828152094,318.3178033256037,317.3959995061981,316.5198476371293,315.6949715155887,314.92670053336116,314.2200289707796,313.57957698153575,313.00955374802663,312.51372328205525,312.09537333012025,311.7572878159783,311.5017232157612,311.33038921322236,311.2444339256163
4643,0,243.16054285714284,324.4663657027245,323.4007028853395,322.3431388980838,321.30016688011636,320.2782401503201,319.28373059171577,318.32288624011005,317.40178841161634,316.5263087422203,315.70206654714923,314.934386937034,314.2282601503099,313.58830257571253,313.01871994393565,312.52327316264024,312.1052472534293,311.7674238228691,311.512057462281,311.34085642337874,311.25496785983245
4644,0,243.21291428571428,324.46676944732116,323.4019141815748,322.3451529532783,321.3029740009241,320.2818257261697,319.28807511078384,318.3279653397519,317.40757296489016,316.5327649817808,315.70915622736203,314.94206753467375,314.2364851036642,313.59702156133073,313.0278791896471,312.5328157948433,312.11511367602753,311.77755212463285,311.522383848854,311.3513156696507,311.2654937779767
4645,0,243.2652857142857,324.4671728922052,323.40312457668756,322.34716550746197,321.30577902596264,320.2854086203133,319.2924163747816,318.33304062731304,317.41335316920686,316.53921635938656,315.716240560173,314.9497423305751,314.2447038354618,313.6057339433063,313.03703149034357,312.5423511840809,312.12497260353007,311.78767272704613,311.53270238137947,311.36176695802004,311.27601168607225
4646,0,243.31765714285714,324.4675760375903,323.4043340713231,322.3491765617139,321.3085819567442,320.2889888346933,319.2967543860756,318.3381121055751,317.4191290277514,316.5456628786107,315.7233195495253,314.95741132902975,314.2529163503183,313.6144397265517,313.0461768512041,312.5518793357657,312.13482404154803,311.7977856358815,311.54301306575235,311.37221029446397,311.2865215901378
4647,0,243.37002857142855,324.4679788836899,323.4055426661263,322.3511861171123,321.31138279478,320.29256637125076,319.3010891470306,318.34317977731786,317.4249005437066,316.5521045430239,315.73039319935924,314.96507453432645,314.2611226528463,313.6231389159759,313.0553152774039,312.56140025530624,312.14466799568845,311.8078908569071,311.5533159078633,311.38264568495555,311.29702349618776
4648,0,243.42239999999998,324.46838143071744,323.4067503617416,322.3531941747349,321.3141815415803,320.29614123192533,319.3054206600101,318.34824364531937,317.43066772025304,316.5585413561945,315.7374615136125,314.9727319507507,314.2693227476551,313.63183151648434,313.0644467741144,312.5709139481073,312.15450447155416,311.81798839588686,311.5636109135986,311.3930731354633,311.307517410232
4649,0,243.47477142857142,324.4687836788862,323.40795715881313,322.35520073565846,321.31697819865434,320.2997134186555,319.3097489273756,318.35330371235557,317.4364305605691,316.56497332168817,315.7445244962199,314.9803835825852,314.2775166393506,313.640517532979,313.0735713465034,312.5804204195698,312.16433347474407,311.82807825858066,311.57389808884034,311.40349265195147,311.318003338276
4650,0,243.52714285714285,324.46918562840915,323.4091630579845,322.35720580095915,321.31977276751036,320.30328293337834,319.3140739514872,318.35835998120064,317.442189067831,316.571400443068,315.7515821511135,314.98802943410954,314.2857043325355,313.64919697035833,313.08268899973496,312.58991967509064,312.174155010853,311.8381604507441,311.58417743946615,311.41390424037996,311.3284812863211
4651,0,243.57951428571428,324.4695872794993,323.4103680598989,322.3592093717125,321.3225652496555,320.3068497780297,319.3183957347034,318.36341245462665,317.44794324521285,316.57782272389494,315.75863448222253,314.9956695096002,314.2938858318091,313.6578698335172,313.09179973896937,312.59941172006285,312.18396908547163,311.8482349781287,311.5944489713495,311.42430790670426,311.3389512603639
4652,0,243.63188571428572,324.46998863236956,323.411572165199,322.3612114489931,321.325355646596,320.31041395454406,319.32271427938105,318.36846113540406,317.45369309588636,316.5842401677272,315.7656814934736,315.0033038133307,314.3020611417676,313.6665361273471,313.1009035693632,312.6088965598756,312.1937757041867,311.8583018464815,311.6047126903595,311.4347036568754,311.3494132663968
4653,0,243.68425714285712,324.4703896872325,323.4127753745273,322.36321203387513,321.32814395983695,320.3139754648547,319.3270295878754,318.37350602630124,317.45943862302113,316.5906527781206,315.77272318879056,315.01093234957153,314.3102302670039,313.67519585673585,313.1100004960694,312.618374199914,312.20357487258076,311.86836106154567,311.6149686023611,311.4450914968403,311.35986731040776
4654,0,243.73662857142855,324.47079044430075,323.4139776885256,322.36521112743173,321.33093019088267,320.31753431089345,319.3313416625401,318.37854713008466,317.4651798297847,316.59706055862847,315.77975957209435,315.01855512259016,314.3183932121074,313.6838490265678,313.11909052423715,312.6278446455595,312.2133665962324,311.87841262906005,311.6252167132148,311.45547143254134,311.3703133983804
4655,0,243.789,324.4711909037866,323.4151791078355,322.3672087307357,321.33371434123626,320.321090494591,319.33565050572724,318.38358444951893,317.4709167193423,316.6034635128016,315.7867906473033,315.02617213665104,314.3265499816646,313.692495641724,313.12817365901196,312.6373079021895,312.2231508807161,311.8884565547593,311.6354570287769,311.4658434699166,311.380751536294
4656,0,243.84137142857142,324.47159106590243,323.41637963309813,322.36920484485876,321.3364964123999,320.3246440178765,319.33995611978725,318.38861798736684,317.4766492948569,316.60986164418836,315.79381641833294,315.0337833960157,314.33470058025847,313.7011357070819,313.13724990553544,312.6467639751776,312.23292773160233,311.89849284437383,311.64568955489943,311.47620761489986,311.39118173012326
4657,0,243.89374285714285,324.47199093086033,323.41757926495404,322.3711994708721,321.3392764058748,320.32819488267796,319.34425850706896,318.39364774638915,317.4823775594894,316.61625495633467,315.80083688909605,315.0413889049425,314.3428450124688,313.70976922751527,313.14631926894583,312.6562128698933,312.2426971544575,311.9085215036301,311.6559142974301,311.48656387342044,311.4016039858387
4658,0,243.9461142857143,324.47239049887224,323.4187780040436,322.3731926098462,321.34205432316116,320.3317430909222,319.34855766991967,318.39867372934486,317.4881015163985,316.62264345278396,315.80785206350265,315.0489886676868,314.3509832828721,313.71839620789456,313.15538175437746,312.6656545917025,312.252459154844,311.9185425382501,311.6661312622124,311.4969122514035,311.4120183094063
4659,0,243.9984857142857,324.4727897701501,323.41997585100654,322.37518426285095,321.344830165758,320.3352886445346,319.3528536106851,318.40369593899095,317.49382116874074,316.6290271370771,315.81486194546005,315.05658268850107,314.35911539604166,313.72701665308676,313.1644373669609,312.6750891459671,312.26221373832016,311.92855595395196,311.67634045508544,311.5072527547697,311.4224247067878
4660,0,244.05085714285713,324.47318874490554,323.42117280648233,322.3771744309552,321.34760393516365,320.33883154543923,319.35714633170926,318.40871437808255,317.4995365196704,316.6354060127527,315.8218665388728,315.0641709716347,314.3672413565474,313.73563056795535,313.1734861118232,312.6845165380451,312.2719609104402,311.93856175644936,311.6865418818842,311.5175853894354,311.43282318394057
4661,0,244.10322857142856,324.4735874233502,323.42236887110994,322.37916311522747,321.35037563287517,320.34237179555885,319.3614358353346,318.413729049373,317.5052475723396,316.6417800833467,315.8288658476427,315.07175352133413,314.37536116895626,313.74423795736016,313.1825279940876,312.6939367732906,312.2817006767544,311.948559951452,311.69673554843934,311.52791016131266,311.44321374681755
4662,0,244.1556,324.47398580569546,323.4235640455279,322.38115031673533,321.3531452603887,320.34590939681505,319.36572212390195,318.41873995561355,317.51095432989825,316.64814935239264,315.8358598756688,315.0793303418427,314.3834748378315,313.7528388261578,313.1915630188737,312.70334985705387,312.291433042809,311.95855054466534,311.7069214605773,311.5382270763093,311.45359640136735
4663,0,244.20797142857143,324.47438389215273,323.4247583303744,322.3831360365457,321.3559128191995,320.34944435112794,319.37000519975066,318.42374709955374,317.5166567954941,316.6545138234216,315.8428486268474,315.08690143740074,314.3915823677336,313.7614331792013,313.20059119129735,312.7127557946813,312.3011580141461,311.96853354179063,311.7170996241201,311.5485361403286,311.46397115353426
4664,0,244.26034285714283,324.47478168293304,323.42595172628717,322.3851202757247,321.3586783108016,320.3529766604165,319.3742850652185,318.42875048394114,317.52235497227286,316.66087349996224,315.84983210507204,315.0944668122457,314.3996837632193,313.77002102134,313.2096125164708,312.7221545915154,312.31087559630396,311.9785089485251,311.7272700448858,311.5588373592698,311.4743380092581
4665,0,244.31271428571426,324.4751791782475,323.42714423390345,322.387103035338,321.3614417366882,320.3565063265984,319.3785617226414,318.4337501115215,317.5280488633779,316.6672283855407,315.8568103142336,315.1020264706118,314.40777902884247,313.7786023574201,313.21862699950265,312.73154625289476,312.32058579481657,311.9884767705617,311.7374327286879,311.56913073902746,311.4846969744745
4666,0,244.3650857142857,324.47557637830704,323.4283358538602,322.38908431645024,321.3642030983516,320.3600333515898,319.382835174354,318.43874598503857,317.5337384719503,316.67357848368067,315.8637832582202,315.1095804167306,314.41586816915367,313.7871771922841,313.2276346454976,312.7409307841542,312.33028861521416,311.9984370135893,311.74758768133574,311.5794162854922,311.4950480551146
4667,0,244.41745714285713,324.47597328332233,323.4295265867938,322.39106412012563,321.36696239728275,320.36355773730577,319.38710542268916,318.44373810723425,317.53942380112926,316.67992379790337,315.87075094091716,315.11712865483037,314.42395118870013,313.79574553077117,313.23663545955685,312.75030819062465,312.3399840630227,312.00838968329265,311.7577349086346,311.58969400455004,311.5053912571053
4668,0,244.46982857142856,324.476369893504,323.4307164333404,322.39304244742755,321.36971963497194,320.36707948566004,319.39137246997825,318.4487264808487,317.54510485405166,316.6862643317276,315.8777133662071,315.1246711891365,314.43202809202586,313.80430737771684,313.2456294467779,312.7596784776332,312.34967214376434,312.0183347853522,311.76787441638527,311.5999639020829,311.51572658636906
4669,0,244.5222,324.47676620906253,323.4319053941357,322.39501929941855,321.3724748129082,320.37059859856515,319.39563631855094,318.45371110862004,317.55078163385224,316.6926000886697,315.88467053797,315.1322080238715,314.44009888367157,313.81286273795337,313.25461661225467,312.76904165050297,312.3593528629571,312.0282723254444,311.7780062103844,311.61022598396823,311.52605404882405
4670,0,244.5745714285714,324.47716223020825,323.43309346981476,322.39699467716076,321.3752279325798,320.37411507793223,319.3998969707355,318.4586919932845,317.5564541436635,316.69893107224345,315.89162246008306,315.13973916325466,314.4481635681749,313.82141161630943,313.26359696107716,312.7783977145533,312.3690262261151,312.03820230924157,311.7881302964244,311.6204802560792,311.5363736503842
4671,0,244.62694285714284,324.4775579571514,323.4342806610124,322.3989685817154,321.3779789954739,320.37762892567105,319.4041544288584,318.4636691375765,317.5621223866158,316.70525728596033,315.89856913642063,315.14726461150246,314.45622215007006,313.82995401761025,313.27257049833185,312.7877466750998,312.37869223874833,312.04812474241186,311.7982466802935,311.63072672428484,311.54668539695876
4672,0,244.67931428571427,324.4779533901021,323.435466968363,322.4009410141431,321.3807280030766,320.38114014369023,319.4084086952447,318.4686425442287,317.5677863658373,316.7115787333293,315.9055105708545,315.15478437282826,314.4642746338882,313.8384899466776,313.2815372291016,312.797088537454,312.3883509063628,312.0580396306192,311.8083553677757,311.64096539444967,311.5569892944531
4673,0,244.7316857142857,324.4783485292702,323.43665239250066,322.4029119755036,321.3834749568732,320.38464873389705,319.4126597722177,318.47361221597157,317.5734460844542,316.7178954178569,315.9124467672537,315.1622984514426,314.4723210241571,313.84701940832986,313.29049715846554,312.80642330692365,312.39800223446053,312.0679469795235,311.8184563646505,311.65119627243405,311.567285348768
4674,0,244.78405714285714,324.4787433748655,323.43783693405874,322.4048814668562,321.3862198583479,320.38815469819747,319.4169076620993,318.478578155534,317.5791015455902,316.72420734304717,315.91937772948444,315.1698068515529,314.48036132540153,313.8555424073818,313.29945029149917,312.81575098881285,312.40764622853953,312.0778467947805,311.8285496766936,311.66141936409406,311.5775735658
4675,0,244.83642857142857,324.47913792709767,323.4390205936705,322.4068494892592,321.3889627089837,320.3916580384962,319.4211523672097,318.4835403656428,317.5847527523671,316.7305145124017,315.9263034614103,315.17730957736364,314.48839554214277,313.86405894864487,313.30839663327424,312.8250715884216,312.41728289409383,312.0877390820418,311.83863530967625,311.6716346752813,311.58785395144116
4676,0,244.88879999999997,324.47953218617624,323.44020337196855,322.4088160437704,321.39170351026286,320.3951587566967,319.42539388986756,318.488498849023,317.5903997079044,316.7368169294198,315.93322396689217,315.1848066330763,314.496423678899,313.8725690369271,313.317336188859,312.8343851110463,312.4269122366135,312.0976238469549,311.8487132693654,311.6818422118434,311.5981265115795
4677,0,244.9411714285714,324.47992615231055,323.4413852695852,322.4107811314469,321.39444226366663,320.398656854701,319.42963223238996,318.4934536083979,317.5960424153195,316.74311459759804,315.94013924978816,315.1922980228894,314.50444574018513,313.8810726770328,313.32626896331783,312.8436915619792,312.43653426158454,312.1075010951632,311.8587835615239,311.6920419796234,311.60839125209856
4678,0,244.99354285714284,324.4803198257099,323.44256628715243,322.41274475334507,321.3971789706752,320.40215233441006,319.43386739709234,318.4984046464886,317.60168087772763,316.74940752043074,315.9470493139537,315.19978375099856,314.512461730513,313.88956987376326,313.33519496171175,312.85299094650895,312.446148974489,312.11737083230594,311.8688461919104,311.70223398446024,311.6186481788775
4679,0,245.04591428571428,324.48071320658335,323.4437464253015,322.4147069105205,321.39991363276783,320.40564519772335,319.43809938628874,318.5033519660146,317.6073150982419,316.7556957014098,315.9539541632414,315.20726382159637,314.52047165439103,313.898060631916,313.3441141890978,312.8622832699204,312.4557563808049,312.1272330640182,311.8789011662793,311.7124182321885,311.62889729779124
4680,0,245.0982857142857,324.48110629513997,323.44492568466364,322.41666760402813,321.40264625142265,320.4091354465392,319.4423282022914,318.50829556969336,317.6129450799731,316.7619791440246,315.96085380150134,315.2147382388724,314.52847551632453,313.9065449562852,313.35302665052967,312.8715685374944,312.4653564860065,312.13708779593105,311.8889484903808,311.72259472863857,311.6391386147105
4681,0,245.15065714285714,324.48149909158855,323.4461040658694,322.4186268349222,321.40537682811697,320.4126230827546,319.446553847411,318.51323546024065,317.61857082603007,316.7682578517622,315.9677482325808,315.22220700701325,314.53647332081556,313.9150228516616,313.3619323510572,312.88084675450807,312.47494929556365,312.14693503367147,311.8989881699609,311.73276347963645,311.6493721355015
4682,0,245.20302857142855,324.48189159613776,323.447281569549,322.42058460425625,321.408105364327,320.4161081082652,319.45077632395686,318.51817164037016,317.62419233951937,316.774531828107,315.9746374603243,315.22967013020263,314.544465072363,313.92349432283254,313.3708312957267,312.8901179262348,312.4845348149426,312.1567747828622,311.9090202107613,311.74292449100403,311.6595978660263
4683,0,245.25539999999998,324.4822838089962,323.44845819633224,322.42254091308314,321.410831861528,320.41959052496543,319.4549956342365,318.52310411279393,317.6298096235455,316.78080107654114,315.9815214885738,315.23712761262124,314.5524507754625,313.9319593745819,313.3797234895807,312.8993820579439,312.49411304960546,312.166607049122,311.9190446185197,311.7530777685588,311.6698158121426
4684,0,245.3077714285714,324.4826757303723,323.4496339468485,322.424495762455,321.41355632119416,320.42307033474845,319.4592117805561,318.52803288022193,317.6354226812107,316.7870656005443,315.98840032116834,315.2445794584468,314.56043043460653,313.94041801169,313.3886089376584,312.90863915490115,312.50368400501037,312.1764318380654,311.92906139896945,311.76322331811394,311.6800259797038
4685,0,245.36014285714285,324.4830673604743,323.45080882172675,322.4264491534233,321.4162787447989,320.4265475395061,319.4634247652199,318.53295794536245,317.64103151561505,316.7933254035937,315.9952739619444,315.2520256718542,314.56840405428443,313.94887023893386,313.39748764499495,312.91788922236833,312.5132476866116,312.186249155303,311.9390705578397,311.77336114547853,311.6902283745591
4686,0,245.41251428571428,324.4834586995105,323.4519828215955,322.4284010870387,321.41899913381434,320.430022141129,319.4676345905309,318.53787931092177,317.64663612985663,316.79958048916416,316.00214241473583,315.25946625701516,314.5763716389821,313.9573160610871,313.4063596166222,312.92713226560346,312.5228040998593,312.1960590064412,311.9490721008556,311.78349125645735,311.7004230025534
4687,0,245.4648857142857,324.48384974768874,323.4531559470829,322.4303515643513,321.42171748971185,320.43349414150634,319.47184125879045,318.5427969796044,317.6522365270312,316.80583086072807,316.00900568337363,315.2669012180986,314.5843331931824,313.9657554829199,313.41522485756815,312.93636828986075,312.5323532501997,312.20586139708234,311.9590660337377,311.79361365685094,311.7106098695271
4688,0,245.51725714285712,324.48424050521703,323.45432819881677,322.4323005864104,321.42443381396174,320.43696354252626,319.4760447722983,318.547710954113,317.65783271023247,316.81207652175533,316.0158637716861,315.2743305592704,314.59228872136504,313.97418850919905,313.42408337285735,312.94559730039055,312.5418951430752,312.21565633282466,311.96905236220283,311.80372835245544,311.72078898131656
4689,0,245.56962857142855,324.484630972303,323.45549957742423,322.4342481542647,321.4271481080333,320.44043034607546,319.48024513335247,318.55262123714823,317.66342468255203,316.81831747571346,316.02271668349897,315.28175428469353,314.60023822800645,313.98261514468766,313.43293516751066,312.95481930243955,312.55142978392405,312.22544381926224,311.9790310919634,311.81383534906297,311.73096034375374
4690,0,245.62199999999999,324.48502114915436,323.45667008353234,322.43619426896214,321.42986037339494,320.44389455403945,319.4844423442497,318.55752783140906,317.66901244707924,316.8245537260676,316.02956442263525,315.28917239852797,314.6081817175799,313.9910353941457,313.4417802465452,312.9640343012504,312.56095717818073,312.2352238619852,311.98900222872766,311.8239346524612,311.74112396266634
4691,0,245.67437142857142,324.48541103597864,323.4578397177675,322.43813893154993,321.43257061151394,320.44735616830235,319.48863640728507,318.56243073959246,317.67459600690137,316.8307852762805,316.03640699291515,315.29658490493074,314.6161191945554,313.9994492623297,313.45061861497464,312.9732423020622,312.5704773312755,312.2449964665795,311.9989657781997,311.8340262684337,311.7512798438778
4692,0,245.72674285714285,324.48580063298306,323.4590084807558,322.4400821430746,321.4352788238566,320.45081519074716,319.49282732475194,318.5673299643937,317.68017536510354,316.83701212981225,316.0432443981563,315.303991808056,314.6240506633998,314.00785675399266,313.4594502778089,312.98244331011017,312.579990248635,312.2547616386271,312.0089217460795,311.8441102027598,311.76142799320735
4693,0,245.7791142857143,324.48618994037486,323.46017637312286,322.4420239045821,321.43798501188843,320.45427162325547,319.49701509894226,318.57222550850605,317.68575052476865,316.8432342901208,316.0500766421735,315.31139311205493,314.63197612857687,314.01625787388423,313.4682752400544,312.9916373306256,312.5894959356817,312.26451938370576,312.01887013806277,311.85418646121434,311.77156841646985
4694,0,245.8314857142857,324.4865789583612,323.461343395494,322.44396421711747,321.44068917707375,320.45772546770763,319.50119973214635,318.57711737462097,317.69132148897756,316.8494517606615,316.05690372877905,315.3187888210757,314.639895594547,314.0246526267506,313.47709350671397,313.0008243688362,312.5989943978342,312.27426970738935,312.02881095984105,311.8642550495683,311.78170111947594
4695,0,245.88385714285712,324.486967687149,323.4625095484939,322.4459030817252,321.443391320876,320.4611767259827,319.505381226653,318.5820055654281,317.69688826080903,316.85566454488736,316.0637256617824,315.3261789392636,314.6478090657676,314.0330410173346,313.4859050827866,313.01000442996576,312.60848564050707,312.28401261524743,312.0387442171018,311.8743159735883,311.791826108032
4696,0,245.93622857142856,324.487356126945,323.46367483274713,322.44784049944917,321.4460914447576,320.46462539995855,319.50955958474947,318.5868900836153,317.7024508433395,316.861872646249,316.07054244499056,315.33356347076096,314.65571654669276,314.04142305037567,313.49470997326785,313.0191775192342,312.61796966911106,312.2937481128458,312.0486699155282,311.8843692390366,311.8019433879401
