Index,Temperature
1498,92.748514506274
1499,92.540149829800
1500,92.304696900576
1501,92.037939997095
1502,91.734728483678
1503,91.388709161413
1504,90.991960714802
1505,90.534486141457
1506,90.003494973718
1507,89.382367340790
1508,88.649124444676
1509,87.774112059669
1510,86.716390731808
1511,85.417928775746
1512,83.793925797062
1513,81.716060284392
1514,78.982312102009
1515,75.260523108207
1516,69.979950250109
1517,62.123467246348
1518,49.863195857623
1519,30.166314221248
1520,97.048967629407
1521,97.047381474820
1522,97.042607641292
1523,97.034599737217
1524,97.023279492284
1525,97.008535295593
1526,96.990220076013
1527,96.968148446744
1528,96.942093005928
1529,96.911779648405
1530,96.876881697517
1531,96.837012606691
1532,96.791716903565
1533,96.740458947653
1534,96.682608936463
1535,96.617425410569
1536,96.544033255175
1537,96.461395844341
1538,96.368279479402
1539,96.263207566991
1540,96.144400958762
1541,96.009699367483
1542,95.856456514073
1543,95.681398205130
1544,95.480427145035
1545,95.248349660206
1546,94.978485354333
1547,94.662096783408
1548,94.287534438508
1549,93.838916525948
1550,93.294019605616
1551,92.620771164709
1552,91.771136277471
1553,90.669848148115
1554,89.192196030596
1555,87.116623872260
1556,84.013776350237
1557,78.958531278581
1558,69.696881517738
1559,49.965798934746
