# Solver: SOR
# RadialSteps: 10
# AngularSteps: 50
# DeltaR: 3.000000000000e-03
# DeltaTheta: 1.256637061436e-01
# Tolerance: 1.000000000000e-10
# MaximumIterations: 250000
# Iterations: 8596
# Converged: True
# ResidualNorm: 1.421897435856e-07
# Omega: 1.800000
# UnifiedIndex	RadialIndex	AngularIndex	Radius	Theta	X	Y	Temperature
477	9	27	4.700000000000e-02	3.392920065877e+00	-4.552340857305e-02	-1.168842469675e-02	1.073180176647e+02
478	9	28	4.700000000000e-02	3.518583772021e+00	-4.369949483675e-02	-1.730185397618e-02	1.067699998217e+02
479	9	29	4.700000000000e-02	3.644247478164e+00	-4.118641396206e-02	-2.264242268278e-02	1.062882441028e+02
480	9	30	4.700000000000e-02	3.769911184308e+00	-3.802379873562e-02	-2.762590685775e-02	1.058669238682e+02
481	9	31	4.700000000000e-02	3.895574890451e+00	-3.426152548881e-02	-3.217371397865e-02	1.055024879074e+02
482	9	32	4.700000000000e-02	4.021238596595e+00	-2.995892751819e-02	-3.621412241046e-02	1.051926843220e+02
483	9	33	4.700000000000e-02	4.146902302739e+00	-2.518385936401e-02	-3.968341249859e-02	1.049360487685e+02
484	9	34	4.700000000000e-02	4.272566008882e+00	-2.001162670356e-02	-4.252687146590e-02	1.047316160042e+02
485	9	35	4.700000000000e-02	4.398229715026e+00	-1.452379873562e-02	-4.469965626587e-02	1.045787497807e+02
486	9	36	4.700000000000e-02	4.523893421169e+00	-8.806921785529e-03	-4.616750078425e-02	1.044770403178e+02
487	9	37	4.700000000000e-02	4.649557127313e+00	-2.951154417878e-03	-4.690725623613e-02	1.044262428483e+02
488	9	38	4.700000000000e-02	4.775220833456e+00	2.951154417878e-03	-4.690725623613e-02	1.044262428485e+02
489	9	39	4.700000000000e-02	4.900884539600e+00	8.806921785529e-03	-4.616750078425e-02	1.044770403185e+02
490	9	40	4.700000000000e-02	5.026548245744e+00	1.452379873562e-02	-4.469965626587e-02	1.045787497819e+02
491	9	41	4.700000000000e-02	5.152211951887e+00	2.001162670356e-02	-4.252687146590e-02	1.047316160058e+02
492	9	42	4.700000000000e-02	5.277875658031e+00	2.518385936401e-02	-3.968341249859e-02	1.049360487706e+02
493	9	43	4.700000000000e-02	5.403539364174e+00	2.995892751819e-02	-3.621412241046e-02	1.051926843245e+02
494	9	44	4.700000000000e-02	5.529203070318e+00	3.426152548881e-02	-3.217371397865e-02	1.055024879104e+02
495	9	45	4.700000000000e-02	5.654866776462e+00	3.802379873562e-02	-2.762590685775e-02	1.058669238716e+02
496	9	46	4.700000000000e-02	5.780530482605e+00	4.118641396206e-02	-2.264242268278e-02	1.062882441066e+02
497	9	47	4.700000000000e-02	5.906194188749e+00	4.369949483675e-02	-1.730185397618e-02	1.067699998261e+02
498	9	48	4.700000000000e-02	6.031857894892e+00	4.552340857305e-02	-1.168842469675e-02	1.073180176695e+02
499	9	49	4.700000000000e-02	6.157521601036e+00	4.662939096178e-02	-5.890661977522e-03	1.079424575578e+02
500	10	0	5.000000000000e-02	0.000000000000e+00	5.000000000000e-02	0.000000000000e+00	1.084900854990e+02
501	10	1	5.000000000000e-02	1.256637061436e-01	4.960573506572e-02	6.266661678215e-03	1.094029385832e+02
502	10	2	5.000000000000e-02	2.513274122872e-01	4.842915805643e-02	1.243449435824e-02	1.103919574391e+02
503	10	3	5.000000000000e-02	3.769911184308e-01	4.648882429441e-02	1.840622763423e-02	1.114073846918e+02
504	10	4	5.000000000000e-02	5.026548245744e-01	4.381533400219e-02	2.408768370509e-02	1.124134899401e+02
505	10	5	5.000000000000e-02	6.283185307180e-01	4.045084971875e-02	2.938926261462e-02	1.133807137267e+02
506	10	6	5.000000000000e-02	7.539822368616e-01	3.644843137107e-02	3.422735529643e-02	1.142835009883e+02
507	10	7	5.000000000000e-02	8.796459430051e-01	3.187119948743e-02	3.852566213879e-02	1.150995674701e+02
508	10	8	5.000000000000e-02	1.005309649149e+00	2.679133974895e-02	4.221639627510e-02	1.158096709389e+02
509	10	9	5.000000000000e-02	1.130973355292e+00	2.128896457825e-02	4.524135262330e-02	1.163975899184e+02
510	10	10	5.000000000000e-02	1.256637061436e+00	1.545084971875e-02	4.755282581476e-02	1.168501880708e+02
511	10	11	5.000000000000e-02	1.382300767580e+00	9.369065729286e-03	4.911436253643e-02	1.171575056892e+02
512	10	12	5.000000000000e-02	1.507964473723e+00	3.139525976466e-03	4.990133642141e-02	1.173128471873e+02
513	10	13	5.000000000000e-02	1.633628179867e+00	-3.139525976466e-03	4.990133642141e-02	1.173128471875e+02
514	10	14	5.000000000000e-02	1.759291886010e+00	-9.369065729286e-03	4.911436253643e-02	1.171575056899e+02
515	10	15	5.000000000000e-02	1.884955592154e+00	-1.545084971875e-02	4.755282581476e-02	1.168501880719e+02
516	10	16	5.000000000000e-02	2.010619298297e+00	-2.128896457825e-02	4.524135262330e-02	1.163975899200e+02
517	10	17	5.000000000000e-02	2.136283004441e+00	-2.679133974895e-02	4.221639627510e-02	1.158096709410e+02
518	10	18	5.000000000000e-02	2.261946710585e+00	-3.187119948743e-02	3.852566213879e-02	1.150995674726e+02
519	10	19	5.000000000000e-02	2.387610416728e+00	-3.644843137107e-02	3.422735529643e-02	1.142835009913e+02
520	10	20	5.000000000000e-02	2.513274122872e+00	-4.045084971875e-02	2.938926261462e-02	1.133807137301e+02
521	10	21	5.000000000000e-02	2.638937829015e+00	-4.381533400219e-02	2.408768370509e-02	1.124134899440e+02
522	10	22	5.000000000000e-02	2.764601535159e+00	-4.648882429441e-02	1.840622763423e-02	1.114073846961e+02
523	10	23	5.000000000000e-02	2.890265241303e+00	-4.842915805643e-02	1.243449435824e-02	1.103919574439e+02
524	10	24	5.000000000000e-02	3.015928947446e+00	-4.960573506572e-02	6.266661678215e-03	1.094029385885e+02
525	10	25	5.000000000000e-02	3.141592653590e+00	-5.000000000000e-02	-1.608122649677e-17	1.084900855047e+02
526	10	26	5.000000000000e-02	3.267256359733e+00	-4.960573506572e-02	-6.266661678215e-03	1.077622871025e+02
527	10	27	5.000000000000e-02	3.392920065877e+00	-4.842915805643e-02	-1.243449435824e-02	1.071365285260e+02
528	10	28	5.000000000000e-02	3.518583772021e+00	-4.648882429441e-02	-1.840622763423e-02	1.065885184050e+02
529	10	29	5.000000000000e-02	3.644247478164e+00	-4.381533400219e-02	-2.408768370509e-02	1.061071826798e+02
530	10	30	5.000000000000e-02	3.769911184308e+00	-4.045084971875e-02	-2.938926261462e-02	1.056864197256e+02
531	10	31	5.000000000000e-02	3.895574890451e+00	-3.644843137107e-02	-3.422735529643e-02	1.053225638593e+02
532	10	32	5.000000000000e-02	4.021238596595e+00	-3.187119948743e-02	-3.852566213879e-02	1.050133065448e+02
533	10	33	5.000000000000e-02	4.146902302739e+00	-2.679133974895e-02	-4.221639627510e-02	1.047571525774e+02
534	10	34	5.000000000000e-02	4.272566008882e+00	-2.128896457825e-02	-4.524135262330e-02	1.045531189378e+02
535	10	35	5.000000000000e-02	4.398229715026e+00	-1.545084971875e-02	-4.755282581476e-02	1.044005588540e+02
536	10	36	5.000000000000e-02	4.523893421169e+00	-9.369065729286e-03	-4.911436253643e-02	1.042990563263e+02
537	10	37	5.000000000000e-02	4.649557127313e+00	-3.139525976466e-03	-4.990133642141e-02	1.042483631060e+02
538	10	38	5.000000000000e-02	4.775220833456e+00	3.139525976466e-03	-4.990133642141e-02	1.042483631062e+02
539	10	39	5.000000000000e-02	4.900884539600e+00	9.369065729286e-03	-4.911436253643e-02	1.042990563270e+02
540	10	40	5.000000000000e-02	5.026548245744e+00	1.545084971875e-02	-4.755282581476e-02	1.044005588552e+02
541	10	41	5.000000000000e-02	5.152211951887e+00	2.128896457825e-02	-4.524135262330e-02	1.045531189394e+02
542	10	42	5.000000000000e-02	5.277875658031e+00	2.679133974895e-02	-4.221639627510e-02	1.047571525794e+02
543	10	43	5.000000000000e-02	5.403539364174e+00	3.187119948743e-02	-3.852566213879e-02	1.050133065473e+02
544	10	44	5.000000000000e-02	5.529203070318e+00	3.644843137107e-02	-3.422735529643e-02	1.053225638622e+02
545	10	45	5.000000000000e-02	5.654866776462e+00	4.045084971875e-02	-2.938926261462e-02	1.056864197290e+02
546	10	46	5.000000000000e-02	5.780530482605e+00	4.381533400219e-02	-2.408768370509e-02	1.061071826837e+02
547	10	47	5.000000000000e-02	5.906194188749e+00	4.648882429441e-02	-1.840622763423e-02	1.065885184094e+02
548	10	48	5.000000000000e-02	6.031857894892e+00	4.842915805643e-02	-1.243449435824e-02	1.071365285308e+02
549	10	49	5.000000000000e-02	6.157521601036e+00	4.960573506572e-02	-6.266661678215e-03	1.077622871078e+02
